monthly_charges,is_month_to_month,tenure_months,contract_type_One Year,charge_tenure_ratio,support_calls_per_month,avg_monthly_spend,tenure_group_49-72mo,churn
-0.5178645652925192,0.8972480992593679,-1.0049610066930574,-0.5634918425793681,-0.08906804558132085,-0.2343845300845355,-0.25114269734328193,-0.6655835357049052,0
-1.3925540342609506,0.8972480992593679,1.40195474324388,-0.5634918425793681,-0.5381311966172074,-0.38835112311554315,-0.6703962034295381,1.5024410105651447,0
-0.04865671919663446,-1.1145189394387667,-0.3663915220159107,1.7746485830611636,-0.24381080150361395,-0.3703320443073166,-0.0654606116785354,-0.6655835357049052,0
-0.8494022582645682,0.8972480992593679,0.17393650348013648,-0.5634918425793681,-0.4352383251299205,-0.05242401104789001,-0.36488206983683935,-0.6655835357049052,1
-0.7512584967602715,0.8972480992593679,1.0581096361100317,-0.5634918425793681,-0.47909363258717363,-0.2866720355548359,-0.3336055293371891,1.5024410105651447,0
-0.672743487556834,0.8972480992593679,-0.9067195475119578,-0.5634918425793681,-0.18600252201482886,1.079774774069015,-0.3047957441513928,-0.6655835357049052,1
1.0599644552751895,0.8972480992593679,0.4195401514328852,-0.5634918425793681,-0.2567172587721905,-0.4298236060868583,0.5409758297181122,-0.6655835357049052,1
0.13768198415261965,0.8972480992593679,-0.5137537107875599,-0.5634918425793681,-0.16921522920015206,-0.16439971507044107,-0.07501045838173015,-0.6655835357049052,1
-0.6587613626301945,-1.1145189394387667,-0.9067195475119578,1.7746485830611636,-0.18239533512903058,-0.2680809224987291,-0.3095522440970403,-0.6655835357049052,0
0.3864024756361115,-1.1145189394387667,-1.1032024658741568,1.7746485830611636,0.28413086548285754,0.1555308678511333,0.19888688255942122,-0.6655835357049052,0
0.7563910121564192,0.8972480992593679,-0.5137537107875599,-0.5634918425793681,-0.05871044633329224,0.022226458300477356,0.30298573022154934,-0.6655835357049052,1
-0.7940115325936501,0.8972480992593679,1.598437661606079,-0.5634918425793681,-0.5015439092883285,-0.326683344088631,-0.3984367814051404,1.5024410105651447,0
-0.301410515947426,0.8972480992593679,-1.250564654645806,-0.5634918425793681,0.23540141027485786,-0.5376520618122779,-0.2257492569457732,-0.6655835357049052,0
-1.320761200503013,-1.1145189394387667,1.5493169320155293,-0.5634918425793681,-0.5360404281584872,-0.4662949955233973,-0.5705670856489187,1.5024410105651447,1
-1.1137181967816197,0.8972480992593679,-0.8575988179214081,-0.5634918425793681,-0.31566774696333816,-0.2822688771994422,-0.5165046643683013,-0.6655835357049052,0
0.6340474190483233,0.8972480992593679,-0.07166714447261223,-0.5634918425793681,-0.2146122707491688,0.016894281918451066,0.3345378158781962,-0.6655835357049052,1
-1.1126426487103396,0.8972480992593679,-1.3488061138269056,-0.5634918425793681,0.002889206639571375,0.0014902168148196936,-0.5044196753409237,-0.6655835357049052,1
0.08874454690938105,-1.1145189394387667,0.22305723307068623,1.7746485830611636,-0.33304614540031,-0.0642588415543385,0.04013176446085077,-0.6655835357049052,1
0.7316534065169804,-1.1145189394387667,0.3212986922517857,-0.5634918425793681,-0.2761192781094531,-0.5376520618122779,0.3605754183743613,-0.6655835357049052,0
-1.3734630559957313,-1.1145189394387667,0.27217796266123595,-0.5634918425793681,-0.5011160621099245,-0.1910605969805723,-0.6129670121723104,-0.6655835357049052,1
0.23609463267473635,-1.1145189394387667,-1.447047573008005,1.7746485830611636,1.0704183277542352,0.1555308678511333,0.04584393701377268,-0.6655835357049052,0
-0.8502089193180282,0.8972480992593679,0.8125059881572831,-0.5634918425793681,-0.476180812477788,-0.3545471369955278,-0.3983437376823772,1.5024410105651447,0
1.6189805653229514,0.8972480992593679,-0.4646329811970102,-0.5634918425793681,0.06952967205540943,0.1812043096905189,0.7657212980019841,-0.6655835357049052,1
-0.05672332973123412,0.8972480992593679,1.40195474324388,-0.5634918425793681,-0.4426965575415778,-0.38835112311554315,-0.08242351550735447,1.5024410105651447,1
1.070451048970169,0.8972480992593679,1.1563510952911313,-0.5634918425793681,-0.3421937141698959,-0.4567807200182133,0.39511533423556244,1.5024410105651447,0
0.1764017147186983,0.8972480992593679,1.0089889065194821,-0.5634918425793681,-0.40136399249315396,-0.4525243336079993,-0.5235228855004969,1.5024410105651447,0
-1.595294845697224,0.8972480992593679,1.1563510952911313,-0.5634918425793681,-0.5485109302418448,-0.37590937822414866,-0.6964091191990398,1.5024410105651447,0
0.4662619199286489,0.8972480992593679,1.6966791207871785,-0.5634918425793681,-0.42194205058762885,-0.4693100828313782,0.07021076130553401,1.5024410105651447,0
1.5786475126499528,-1.1145189394387667,-0.12078787406316197,-0.5634918425793681,-0.07420829225214054,-0.25222379665675565,0.6957451910161188,-0.6655835357049052,0
0.35601824262245224,-1.1145189394387667,0.8616267177478328,1.7746485830611636,-0.3747786357049407,-0.4477950153744283,0.09990430482739308,1.5024410105651447,1
1.1164307290173876,-1.1145189394387667,-0.6611158995592091,-0.5634918425793681,0.0848290505470702,-0.11571462636498411,0.4196087280670716,-0.6655835357049052,1
1.3439091460930999,-1.1145189394387667,-0.7102366291497588,1.7746485830611636,0.16405856894787116,-0.5376520618122779,0.6014164675563716,-0.6655835357049052,0
-0.949697115911425,0.8972480992593679,1.6966791207871785,-0.5634918425793681,-0.5145525680662449,-0.4693100828313782,-0.4926898553997452,1.5024410105651447,0
-1.0056256156179832,-1.1145189394387667,1.6966791207871785,1.7746485830611636,-0.518210560401139,-0.2642841458886791,-0.45665844349055873,1.5024410105651447,0
0.3888224587964916,0.8972480992593679,-1.5452890321891044,-0.5634918425793681,1.8811791656661834,2.373716242774049,0.1964630280576938,-0.6655835357049052,1
-0.31028378753548563,-1.1145189394387667,1.3037132840627805,1.7746485830611636,-0.4563334315139833,-0.3836114107759643,-0.11156958346309158,1.5024410105651447,0
1.1887613368109655,0.8972480992593679,1.3037132840627805,-0.5634918425793681,-0.34583855850120526,-0.3836114107759643,0.3798229355312571,1.5024410105651447,0
1.3990309847461984,-1.1145189394387667,-0.5628744403781096,-0.5634918425793681,0.08238605608428039,-0.3435608415065227,0.6951703491856207,-0.6655835357049052,1
-0.5116801638826594,0.8972480992593679,0.9598681769289323,-0.5634918425793681,-0.45484199847466283,-0.10441273077264587,-0.23032201400474736,1.5024410105651447,0
-0.919043995879946,0.8972480992593679,-1.2996853842363558,-0.5634918425793681,0.03231552735025678,-0.5376520618122779,-0.38474916157587524,-0.6655835357049052,0
0.981449446071752,-1.1145189394387667,-1.5944097617796542,-0.5634918425793681,3.189942873710242,1.8884881920096612,0.38498306458542664,-0.6655835357049052,0
-0.7864826960946903,0.8972480992593679,-0.21902933324426146,-0.5634918425793681,-0.384449827467666,-0.08275076422066428,-0.36714638457949905,-0.6655835357049052,0
1.128530644819287,-1.1145189394387667,0.22305723307068623,1.7746485830611636,-0.2152779228989603,-0.4193037567477931,0.5757254133012325,-0.6655835357049052,0
-0.2656485425773672,-1.1145189394387667,0.026574314708487253,1.7746485830611636,-0.34846279499564037,-0.2753666289666628,-0.07860361475184609,-0.6655835357049052,0
0.586454416894185,-1.1145189394387667,-0.5628744403781096,-0.5634918425793681,-0.06854974225409279,0.23871281941074268,0.2061120334094691,-0.6655835357049052,1
-1.4129894476152698,-1.1145189394387667,-1.447047573008005,-0.5634918425793681,-0.02357010375900419,1.5418967271779558,-0.6594457408151453,-0.6655835357049052,0
0.43372659077242975,-1.1145189394387667,1.5001962024249795,-0.5634918425793681,-0.41345511989272865,-0.3928078675542517,0.12811214035866533,1.5024410105651447,0
-0.16777366809089037,0.8972480992593679,-1.5452890321891044,-0.5634918425793681,1.3642415373398553,0.4328040397164979,-0.12648662280067616,-0.6655835357049052,0
0.30358527414755426,-1.1145189394387667,-1.447047573008005,-0.5634918425793681,1.1151910484960947,1.5418967271779558,0.049531700940114304,-0.6655835357049052,1
-1.159697876828838,-1.1145189394387667,0.7633852585667333,1.7746485830611636,-0.5014019232853628,-0.35102588844135946,-0.5557999260969255,1.5024410105651447,0
0.8287216199499972,-1.1145189394387667,1.3037132840627805,1.7746485830611636,-0.37237714773243574,-0.4606317362941211,0.42017844572267105,1.5024410105651447,0
1.2688896681213226,0.8972480992593679,1.0581096361100317,-0.5634918425793681,-0.3173514869260167,-0.5376520618122779,0.38124347482269977,1.5024410105651447,1
-0.9892235075309637,-1.1145189394387667,1.5001962024249795,1.7746485830611636,-0.5120791709815933,-0.5376520618122779,-0.4400931192659405,1.5024410105651447,0
-1.41245167357963,-1.1145189394387667,-1.3488061138269056,-0.5634918425793681,-0.15180361557831795,0.5406324954419173,-0.6668502301646317,-0.6655835357049052,1
-1.6643988092769617,-1.1145189394387667,-0.4646329811970102,-0.5634918425793681,-0.4951800595148883,-0.5376520618122779,-0.7591193311738623,-0.6655835357049052,0
0.49718392697794767,0.8972480992593679,0.7633852585667333,-0.5634918425793681,-0.35343789198905895,-0.4443389751268187,0.07537444204882103,1.5024410105651447,1
0.37510922088767185,0.8972480992593679,0.46866088102343495,-0.5634918425793681,-0.33335731271670865,-0.5376520618122779,0.07516198202259547,-0.6655835357049052,0
0.1640329118989785,0.8972480992593679,0.4195401514328852,-0.5634918425793681,-0.34917223341434417,-0.5376520618122779,0.09358125995746898,-0.6655835357049052,0
-0.9362527650204254,-1.1145189394387667,-1.4961683025985548,-0.5634918425793681,0.4417867340712239,1.079774774069015,-0.3923589557582592,-0.6655835357049052,0
-0.38046329918650373,-1.1145189394387667,1.6966791207871785,1.7746485830611636,-0.4773219441577318,-0.4009681038504785,-0.24333798769034576,1.5024410105651447,0
0.3310117499651933,0.8972480992593679,-0.4646329811970102,-0.5634918425793681,-0.15198859952117938,0.1812043096905189,0.10066730786074757,-0.6655835357049052,0
-0.01047476266619566,0.8972480992593679,1.598437661606079,-0.5634918425793681,-0.44881142140262803,-0.2563604381807487,-0.04405709204488944,1.5024410105651447,1
1.7058310720788084,0.8972480992593679,-0.8084780883308583,-0.5634918425793681,0.3246849613420675,-0.5376520618122779,0.8296589027027351,-0.6655835357049052,1
-1.2699415541350345,0.8972480992593679,-0.7593573587403086,-0.5634918425793681,-0.3774708127305136,-0.07553010870333711,-0.5578854945902857,-0.6655835357049052,0
0.6829848562915619,-1.1145189394387667,-1.1523231954647066,-0.5634918425793681,0.4582271819930355,-0.16439971507044107,0.2638660849522367,-0.6655835357049052,0
-0.33367695808582504,-1.1145189394387667,0.5669023402045344,1.7746485830611636,-0.4131165578629766,-0.33547370732711634,-0.14878266192512907,-0.6655835357049052,0
-0.2500530955438078,0.8972480992593679,-1.6926512209607538,-0.5634918425793681,4.12236599919982,1.8884881920096612,-0.08052472737315994,-0.6655835357049052,1
0.7614998654949994,0.8972480992593679,-1.054081736283607,-0.5634918425793681,0.34118784134459484,-0.5376520618122779,0.16561489660503725,-0.6655835357049052,0
0.6735738106678619,0.8972480992593679,1.40195474324388,-0.5634918425793681,-0.3905225479342085,-0.23905018441880843,0.23171641004203164,1.5024410105651447,1
1.7179309878807083,-1.1145189394387667,0.12481577388958674,-0.5634918425793681,-0.1252726493117658,-0.03998226615649549,0.8468742261185933,-0.6655835357049052,0
-1.2981746910061336,0.8972480992593679,0.07569504429903699,-0.5634918425793681,-0.48130991479915164,-0.40996046950586007,-0.5725977784179481,-0.6655835357049052,0
-1.3831429886372508,0.8972480992593679,-1.2014439250552562,-0.5634918425793681,-0.25297827082710334,-0.1332953528419547,-0.6263067675027584,-0.6655835357049052,1
0.7848930360453383,0.8972480992593679,-1.5944097617796542,-0.5634918425793681,2.961753618694212,3.101558318920631,0.31227039994353367,-0.6655835357049052,0
0.27481436324081504,-1.1145189394387667,-0.12078787406316197,1.7746485830611636,-0.2522866213054486,0.31863273365428896,0.05109737700974603,-0.6655835357049052,1
-0.7886337922372503,-1.1145189394387667,-1.447047573008005,1.7746485830611636,0.39062215744656265,0.1555308678511333,-0.37085407899826445,-0.6655835357049052,0
-1.469455721357468,-1.1145189394387667,0.7142645289761836,1.7746485830611636,-0.5276365804307703,-0.44250930676043715,-0.655906259752439,1.5024410105651447,0
-1.4474069858962288,0.8972480992593679,-1.250564654645806,-0.5634918425793681,-0.24839045883511335,0.7856971675451434,-0.6632068738667227,-0.6655835357049052,0
1.3785955713918794,0.8972480992593679,-1.4961683025985548,-0.5634918425793681,2.233379343677244,1.8884881920096612,0.6278271460511388,-0.6655835357049052,1
-1.0763429013046408,0.8972480992593679,-0.6119951699686594,-0.5634918425793681,-0.36806140627978423,-0.33547370732711634,-0.4598397469891506,-0.6655835357049052,0
-0.6165461008324559,-1.1145189394387667,-1.250564654645806,1.7746485830611636,0.10236432191331711,0.3445807577593364,-0.34899780274371783,-0.6655835357049052,0
-0.9545370822321848,0.8972480992593679,0.4195401514328852,-0.5634918425793681,-0.4646022137598903,-0.32199515036143883,-0.45052891194755046,-0.6655835357049052,0
-0.5060335365084393,-1.1145189394387667,-1.643530491370204,1.7746485830611636,2.151385211003906,1.079774774069015,-0.2658203839234112,-0.6655835357049052,1
-1.5041421466562468,-1.1145189394387667,-1.1032024658741568,-0.5634918425793681,-0.342954790963383,0.1555308678511333,-0.6691560108716976,-0.6655835357049052,0
0.06750247250160195,-1.1145189394387667,0.22305723307068623,-0.5634918425793681,-0.33545206460837995,-0.3009554516833082,-0.05534270590231853,-0.6655835357049052,1
